ID_grid,idx,ID,yearID,frac_minus2,frac_minus1,frac_current,frac_plus1,fracLag_minus2,fracLag_minus1,fracLag_current,fracLag_plus1,clust_minus2,clust_minus1,clust_current,clust_plus1,data_split
106,106,209500,2013,0,0,0.013888888888888888,0.013157894736842105,0.023809523809523808,0.03958333333333333,0.05381944444444446,0.039473684210526314,0,0,0,0,train
106,106,209500,2014,0,0.013888888888888888,0.013157894736842105,0.05434782608695652,0.03958333333333333,0.05381944444444446,0.039473684210526314,0.05978260869565217,0,0,0,1,train
106,106,209500,2015,0.013888888888888888,0.013157894736842105,0.05434782608695652,0.01973684210526316,0.05381944444444446,0.039473684210526314,0.05978260869565217,0.03125,0,0,1,1,train
106,106,209500,2016,0.013157894736842105,0.05434782608695652,0.01973684210526316,0,0.039473684210526314,0.05978260869565217,0.03125,0.011061946902654869,0,1,1,0,train
107,107,209501,2012,0.07692307692307693,0,0.049999999999999996,0.1111111111111111,0.08012820512820513,0.047619047619047616,0.06666666666666667,0.07465277777777779,0,0,0,0,valid
107,107,209501,2013,0,0.049999999999999996,0.1111111111111111,0.06578947368421052,0.047619047619047616,0.06666666666666667,0.07465277777777779,0.0888157894736842,0,0,0,0,valid
107,107,209501,2014,0.049999999999999996,0.1111111111111111,0.06578947368421052,0.10869565217391304,0.06666666666666667,0.07465277777777779,0.0888157894736842,0.10190217391304349,0,0,0,1,valid
107,107,209501,2015,0.1111111111111111,0.06578947368421052,0.10869565217391304,0.07894736842105264,0.07465277777777779,0.0888157894736842,0.10190217391304349,0.05509868421052632,0,0,1,1,valid
107,107,209501,2016,0.06578947368421052,0.10869565217391304,0.07894736842105264,0.01769911504424779,0.0888157894736842,0.10190217391304349,0.05509868421052632,0.008849557522123895,0,1,1,0,valid
108,108,209532,2012,0.025641025641025644,0.09523809523809523,0.03333333333333334,0.08333333333333334,0.08012820512820513,0.02976190476190476,0.03333333333333333,0.07118055555555555,0,0,0,0,train
108,108,209532,2013,0.09523809523809523,0.03333333333333334,0.08333333333333334,0.09210526315789473,0.02976190476190476,0.03333333333333333,0.07118055555555555,0.06578947368421052,0,0,0,0,train
108,108,209532,2014,0.03333333333333334,0.08333333333333334,0.09210526315789473,0.07608695652173912,0.03333333333333333,0.07118055555555555,0.06578947368421052,0.08152173913043478,0,0,0,0,train
108,108,209532,2015,0.08333333333333334,0.09210526315789473,0.07608695652173912,0.05921052631578948,0.07118055555555555,0.06578947368421052,0.08152173913043478,0.05427631578947369,0,0,0,1,train
108,108,209532,2016,0.09210526315789473,0.07608695652173912,0.05921052631578948,0,0.06578947368421052,0.08152173913043478,0.05427631578947369,0.004424778761061948,0,0,1,0,train
109,109,209584,2012,0,0,0,0,0,0,0,0,0,0,0,0,valid
109,109,209584,2013,0,0,0,0,0,0,0,0,0,0,0,0,valid
109,109,209584,2014,0,0,0,0,0,0,0,0.002717391304347826,0,0,0,0,valid
109,109,209584,2015,0,0,0,0,0,0,0.002717391304347826,0,0,0,0,0,valid
109,109,209584,2016,0,0,0,0,0,0.002717391304347826,0,0,0,0,0,0,valid
110,110,209611,2012,0.07692307692307693,0,0.06666666666666668,0.06944444444444445,0.060897435897435896,0.005952380952380952,0.0375,0.03125,0,0,0,0,train
110,110,209611,2013,0,0.06666666666666668,0.06944444444444445,0.039473684210526314,0.005952380952380952,0.0375,0.03125,0.04769736842105263,0,0,0,1,train
110,110,209611,2014,0.06666666666666668,0.06944444444444445,0.039473684210526314,0.09782608695652174,0.0375,0.03125,0.04769736842105263,0.07065217391304347,0,0,1,1,train
110,110,209611,2015,0.06944444444444445,0.039473684210526314,0.09782608695652174,0.03289473684210527,0.03125,0.04769736842105263,0.07065217391304347,0.02878289473684211,0,1,1,0,train
110,110,209611,2016,0.039473684210526314,0.09782608695652174,0.03289473684210527,0.01769911504424779,0.04769736842105263,0.07065217391304347,0.02878289473684211,0.003318584070796461,1,1,0,0,train
111,111,209724,2012,0,0,0,0,0,0,0.008333333333333335,0.003472222222222222,0,0,0,0,valid
111,111,209724,2013,0,0,0,0,0,0.008333333333333335,0.003472222222222222,0.003289473684210526,0,0,0,0,valid
111,111,209724,2014,0,0,0,0,0.008333333333333335,0.003472222222222222,0.003289473684210526,0,0,0,0,0,valid
111,111,209724,2015,0,0,0,0,0.003472222222222222,0.003289473684210526,0,0,0,0,0,0,valid
111,111,209724,2016,0,0,0,0,0.003289473684210526,0,0,0,0,0,0,0,valid
112,112,209862,2012,0.025641025641025644,0.047619047619047616,0.01666666666666667,0,0.0641025641025641,0.05357142857142857,0.04166666666666667,0.03993055555555556,0,0,0,0,train
112,112,209862,2013,0.047619047619047616,0.01666666666666667,0,0.039473684210526314,0.05357142857142857,0.04166666666666667,0.03993055555555556,0.036184210526315784,0,0,0,0,train
112,112,209862,2014,0.01666666666666667,0,0.039473684210526314,0.010869565217391304,0.04166666666666667,0.03993055555555556,0.036184210526315784,0.04755434782608696,0,0,0,0,train
112,112,209862,2015,0,0.039473684210526314,0.010869565217391304,0,0.03993055555555556,0.036184210526315784,0.04755434782608696,0.02467105263157895,0,0,0,0,train
112,112,209862,2016,0.039473684210526314,0.010869565217391304,0,0.01769911504424779,0.036184210526315784,0.04755434782608696,0.02467105263157895,0.009955752212389382,0,0,0,0,train
113,113,209875,2012,0,0,0,0,0.032051282051282055,0.011904761904761904,0.02708333333333333,0.03125,0,0,0,0,test
113,113,209875,2013,0,0,0,0,0.011904761904761904,0.02708333333333333,0.03125,0.044407894736842105,0,0,0,0,test
113,113,209875,2014,0,0,0,0,0.02708333333333333,0.03125,0.044407894736842105,0.025815217391304345,0,0,0,0,test
113,113,209875,2015,0,0,0,0,0.03125,0.044407894736842105,0.025815217391304345,0.02138157894736842,0,0,0,0,test
113,113,209875,2016,0,0,0,0,0.044407894736842105,0.025815217391304345,0.02138157894736842,0.002212389380530974,0,0,0,0,test
114,114,209888,2012,0.07692307692307693,0.09523809523809523,0.08333333333333333,0.027777777777777776,0.07051282051282051,0.023809523809523808,0.037500000000000006,0.046875,0,0,0,0,train
114,114,209888,2013,0.09523809523809523,0.08333333333333333,0.027777777777777776,0,0.023809523809523808,0.037500000000000006,0.046875,0.04769736842105263,0,0,0,0,train
114,114,209888,2014,0.08333333333333333,0.027777777777777776,0,0.010869565217391304,0.037500000000000006,0.046875,0.04769736842105263,0.06114130434782608,0,0,0,0,train
114,114,209888,2015,0.027777777777777776,0,0.010869565217391304,0.026315789473684213,0.046875,0.04769736842105263,0.06114130434782608,0.025493421052631582,0,0,0,0,train
114,114,209888,2016,0,0.010869565217391304,0.026315789473684213,0,0.04769736842105263,0.06114130434782608,0.025493421052631582,0.03097345132743363,0,0,0,0,train
115,115,209889,2012,0.025641025641025644,0,0.049999999999999996,0.027777777777777776,0.08333333333333331,0.03571428571428571,0.04375,0.04861111111111112,0,0,0,0,train
115,115,209889,2013,0,0.049999999999999996,0.027777777777777776,0.06578947368421052,0.03571428571428571,0.04375,0.04861111111111112,0.05098684210526315,0,0,0,0,train
115,115,209889,2014,0.049999999999999996,0.027777777777777776,0.06578947368421052,0.09782608695652174,0.04375,0.04861111111111112,0.05098684210526315,0.06385869565217392,0,0,0,1,train
115,115,209889,2015,0.027777777777777776,0.06578947368421052,0.09782608695652174,0.07236842105263158,0.04861111111111112,0.05098684210526315,0.06385869565217392,0.04029605263157895,0,0,1,1,train
115,115,209889,2016,0.06578947368421052,0.09782608695652174,0.07236842105263158,0.008849557522123895,0.05098684210526315,0.06385869565217392,0.04029605263157895,0.009955752212389382,0,1,1,0,train
116,116,209901,2012,0.025641025641025644,0.047619047619047616,0.03333333333333334,0.013888888888888888,0.04487179487179488,0.041666666666666664,0.02291666666666667,0.055555555555555566,0,0,0,0,test
116,116,209901,2013,0.047619047619047616,0.03333333333333334,0.013888888888888888,0.039473684210526314,0.041666666666666664,0.02291666666666667,0.055555555555555566,0.05756578947368421,0,0,0,0,test
116,116,209901,2014,0.03333333333333334,0.013888888888888888,0.039473684210526314,0.08695652173913043,0.02291666666666667,0.055555555555555566,0.05756578947368421,0.06929347826086957,0,0,0,1,test
116,116,209901,2015,0.013888888888888888,0.039473684210526314,0.08695652173913043,0.05921052631578948,0.055555555555555566,0.05756578947368421,0.06929347826086957,0.03947368421052632,0,0,1,1,test
116,116,209901,2016,0.039473684210526314,0.08695652173913043,0.05921052631578948,0,0.05756578947368421,0.06929347826086957,0.03947368421052632,0.026548672566371688,0,1,1,0,test
117,117,209928,2012,0,0.09523809523809523,0.03333333333333334,0.06944444444444445,0.07051282051282053,0.07142857142857142,0.03333333333333333,0.07291666666666666,0,0,0,0,train
117,117,209928,2013,0.09523809523809523,0.03333333333333334,0.06944444444444445,0.09210526315789473,0.07142857142857142,0.03333333333333333,0.07291666666666666,0.07401315789473684,0,0,0,0,train
117,117,209928,2014,0.03333333333333334,0.06944444444444445,0.09210526315789473,0.14130434782608695,0.03333333333333333,0.07291666666666666,0.07401315789473684,0.08695652173913043,0,0,0,1,train
117,117,209928,2015,0.06944444444444445,0.09210526315789473,0.14130434782608695,0.04605263157894737,0.07291666666666666,0.07401315789473684,0.08695652173913043,0.06167763157894738,0,0,1,1,train
117,117,209928,2016,0.09210526315789473,0.14130434782608695,0.04605263157894737,0.008849557522123895,0.07401315789473684,0.08695652173913043,0.06167763157894738,0.011061946902654869,0,1,1,0,train
118,118,209940,2012,0,0,0.01666666666666667,0,0.012820512820512822,0,0.006250000000000001,0.005208333333333333,0,0,0,0,test
118,118,209940,2013,0,0.01666666666666667,0,0.013157894736842105,0,0.006250000000000001,0.005208333333333333,0.004934210526315789,0,0,0,0,test
118,118,209940,2014,0.01666666666666667,0,0.013157894736842105,0.021739130434782608,0.006250000000000001,0.005208333333333333,0.004934210526315789,0.005434782608695652,0,0,0,0,test
118,118,209940,2015,0,0.013157894736842105,0.021739130434782608,0,0.005208333333333333,0.004934210526315789,0.005434782608695652,0.0016447368421052633,0,0,0,0,test
118,118,209940,2016,0.013157894736842105,0.021739130434782608,0,0,0.004934210526315789,0.005434782608695652,0.0016447368421052633,0.001106194690265487,0,0,0,0,test
119,119,209958,2012,0,0,0.03333333333333334,0,0.032051282051282055,0,0.0125,0.01388888888888889,0,0,0,0,train
119,119,209958,2013,0,0.03333333333333334,0,0,0,0.0125,0.01388888888888889,0.013157894736842105,0,0,0,0,train
119,119,209958,2014,0.03333333333333334,0,0,0.021739130434782608,0.0125,0.01388888888888889,0.013157894736842105,0.028532608695652176,0,0,0,0,train
119,119,209958,2015,0,0,0.021739130434782608,0.013157894736842106,0.01388888888888889,0.013157894736842105,0.028532608695652176,0.005756578947368422,0,0,0,0,train
119,119,209958,2016,0,0.021739130434782608,0.013157894736842106,0.008849557522123895,0.013157894736842105,0.028532608695652176,0.005756578947368422,0.002212389380530974,0,0,0,0,train
120,120,209964,2012,0,0.14285714285714285,0.01666666666666667,0.027777777777777776,0.03205128205128205,0.017857142857142856,0.012500000000000002,0.013888888888888888,0,0,0,0,train
120,120,209964,2013,0.14285714285714285,0.01666666666666667,0.027777777777777776,0,0.017857142857142856,0.012500000000000002,0.013888888888888888,0.01644736842105263,0,0,0,0,train
120,120,209964,2014,0.01666666666666667,0.027777777777777776,0,0.03260869565217391,0.012500000000000002,0.013888888888888888,0.01644736842105263,0.016304347826086956,0,0,0,0,train
120,120,209964,2015,0.027777777777777776,0,0.03260869565217391,0,0.013888888888888888,0.01644736842105263,0.016304347826086956,0.008223684210526317,0,0,0,0,train
120,120,209964,2016,0,0.03260869565217391,0,0,0.01644736842105263,0.016304347826086956,0.008223684210526317,0.006637168141592921,0,0,0,0,train
121,121,209965,2012,0.10256410256410257,0.047619047619047616,0.049999999999999996,0.1111111111111111,0.07371794871794872,0.05357142857142857,0.035416666666666666,0.053819444444444454,0,0,0,1,valid
121,121,209965,2013,0.047619047619047616,0.049999999999999996,0.1111111111111111,0.07894736842105263,0.05357142857142857,0.035416666666666666,0.053819444444444454,0.05592105263157894,0,0,1,0,valid
121,121,209965,2014,0.049999999999999996,0.1111111111111111,0.07894736842105263,0.06521739130434782,0.035416666666666666,0.053819444444444454,0.05592105263157894,0.059782608695652176,0,1,0,0,valid
121,121,209965,2015,0.1111111111111111,0.07894736842105263,0.06521739130434782,0.03947368421052632,0.053819444444444454,0.05592105263157894,0.059782608695652176,0.03782894736842106,1,0,0,0,valid
121,121,209965,2016,0.07894736842105263,0.06521739130434782,0.03947368421052632,0.008849557522123895,0.05592105263157894,0.059782608695652176,0.03782894736842106,0.003318584070796461,0,0,0,0,valid
122,122,209993,2012,0.05128205128205129,0,0,0,0.04166666666666667,0,0.025,0.019097222222222224,0,0,0,0,train
122,122,209993,2013,0,0,0,0.013157894736842105,0,0.025,0.019097222222222224,0.013157894736842105,0,0,0,0,train
122,122,209993,2014,0,0,0.013157894736842105,0.08695652173913043,0.025,0.019097222222222224,0.013157894736842105,0.03260869565217391,0,0,0,0,train
122,122,209993,2015,0,0.013157894736842105,0.08695652173913043,0.013157894736842106,0.019097222222222224,0.013157894736842105,0.03260869565217391,0.013980263157894739,0,0,0,0,train
122,122,209993,2016,0.013157894736842105,0.08695652173913043,0.013157894736842106,0,0.013157894736842105,0.03260869565217391,0.013980263157894739,0.004424778761061948,0,0,0,0,train
123,123,210017,2012,0.07692307692307693,0,0.01666666666666667,0.06944444444444445,0.04166666666666667,0.011904761904761904,0.03333333333333333,0.03125,0,0,0,0,train
123,123,210017,2013,0,0.01666666666666667,0.06944444444444445,0.07894736842105263,0.011904761904761904,0.03333333333333333,0.03125,0.039473684210526314,0,0,0,1,train
123,123,210017,2014,0.01666666666666667,0.06944444444444445,0.07894736842105263,0.07608695652173912,0.03333333333333333,0.03125,0.039473684210526314,0.03260869565217391,0,0,1,0,train
123,123,210017,2015,0.06944444444444445,0.07894736842105263,0.07608695652173912,0.006578947368421053,0.03125,0.039473684210526314,0.03260869565217391,0.027960526315789474,0,1,0,1,train
123,123,210017,2016,0.07894736842105263,0.07608695652173912,0.006578947368421053,0,0.039473684210526314,0.03260869565217391,0.027960526315789474,0.003318584070796461,1,0,1,0,train
124,124,210032,2012,0,0,0.03333333333333334,0.013888888888888888,0.0032051282051282055,0.023809523809523808,0.0020833333333333337,0.005208333333333333,0,0,0,0,train
124,124,210032,2013,0,0.03333333333333334,0.013888888888888888,0.013157894736842105,0.023809523809523808,0.0020833333333333337,0.005208333333333333,0.001644736842105263,0,0,0,0,train
124,124,210032,2014,0.03333333333333334,0.013888888888888888,0.013157894736842105,0,0.0020833333333333337,0.005208333333333333,0.001644736842105263,0.005434782608695652,0,0,0,0,train
124,124,210032,2015,0.013888888888888888,0.013157894736842105,0,0,0.005208333333333333,0.001644736842105263,0.005434782608695652,0.0041118421052631585,0,0,0,0,train
124,124,210032,2016,0.013157894736842105,0,0,0,0.001644736842105263,0.005434782608695652,0.0041118421052631585,0.002212389380530974,0,0,0,0,train
125,125,210033,2012,0,0,0,0,0.048076923076923087,0.03571428571428571,0.02708333333333333,0.03819444444444445,0,0,0,0,train
125,125,210033,2013,0,0,0,0,0.03571428571428571,0.02708333333333333,0.03819444444444445,0.04605263157894736,0,0,0,0,train
125,125,210033,2014,0,0,0,0,0.02708333333333333,0.03819444444444445,0.04605263157894736,0.03804347826086956,0,0,0,0,train
125,125,210033,2015,0,0,0,0,0.03819444444444445,0.04605263157894736,0.03804347826086956,0.027138157894736843,0,0,0,0,train
125,125,210033,2016,0,0,0,0,0.04605263157894736,0.03804347826086956,0.027138157894736843,0.002212389380530974,0,0,0,0,train
126,126,210034,2012,0.07692307692307693,0,0,0.013888888888888888,0.057692307692307696,0.005952380952380952,0.0375,0.03819444444444445,0,0,0,0,test
126,126,210034,2013,0,0,0.013888888888888888,0.013157894736842105,0.005952380952380952,0.0375,0.03819444444444445,0.04276315789473684,0,0,0,0,test
126,126,210034,2014,0,0.013888888888888888,0.013157894736842105,0.06521739130434782,0.0375,0.03819444444444445,0.04276315789473684,0.051630434782608696,0,0,0,0,test
126,126,210034,2015,0.013888888888888888,0.013157894736842105,0.06521739130434782,0.03289473684210527,0.03819444444444445,0.04276315789473684,0.051630434782608696,0.024671052631578948,0,0,0,1,test
126,126,210034,2016,0.013157894736842105,0.06521739130434782,0.03289473684210527,0.008849557522123895,0.04276315789473684,0.051630434782608696,0.024671052631578948,0.003318584070796461,0,0,1,0,test
127,127,210047,2012,0,0,0,0,0.004273504273504274,0,0.0027777777777777783,0.004629629629629629,0,0,0,0,test
127,127,210047,2013,0,0,0,0,0,0.0027777777777777783,0.004629629629629629,0.006578947368421052,0,0,0,0,test
127,127,210047,2014,0,0,0,0,0.0027777777777777783,0.004629629629629629,0.006578947368421052,0.005434782608695652,0,0,0,0,test
127,127,210047,2015,0,0,0,0,0.004629629629629629,0.006578947368421052,0.005434782608695652,0,0,0,0,0,test
127,127,210047,2016,0,0,0,0,0.006578947368421052,0.005434782608695652,0,0,0,0,0,0,test
128,128,210059,2012,0.15384615384615385,0,0.01666666666666667,0.08333333333333334,0.07051282051282051,0.06547619047619047,0.04375,0.0625,0,0,0,1,train
128,128,210059,2013,0,0.01666666666666667,0.08333333333333334,0.06578947368421052,0.06547619047619047,0.04375,0.0625,0.07236842105263157,0,0,1,0,train
128,128,210059,2014,0.01666666666666667,0.08333333333333334,0.06578947368421052,0.11956521739130435,0.04375,0.0625,0.07236842105263157,0.07608695652173914,0,1,0,1,train
128,128,210059,2015,0.08333333333333334,0.06578947368421052,0.11956521739130435,0.05921052631578948,0.0625,0.07236842105263157,0.07608695652173914,0.04769736842105264,1,0,1,1,train
128,128,210059,2016,0.06578947368421052,0.11956521739130435,0.05921052631578948,0.008849557522123895,0.07236842105263157,0.07608695652173914,0.04769736842105264,0.009955752212389382,0,1,1,0,train
129,129,210092,2012,0,0,0,0,0,0,0.005555555555555557,0.0023148148148148147,0,0,0,0,valid
129,129,210092,2013,0,0,0,0,0,0.005555555555555557,0.0023148148148148147,0.0043859649122807015,0,0,0,0,valid
129,129,210092,2014,0,0,0,0,0.005555555555555557,0.0023148148148148147,0.0043859649122807015,0.0018115942028985505,0,0,0,0,valid
129,129,210092,2015,0,0,0,0,0.0023148148148148147,0.0043859649122807015,0.0018115942028985505,0.0021929824561403508,0,0,0,0,valid
129,129,210092,2016,0,0,0,0,0.0043859649122807015,0.0018115942028985505,0.0021929824561403508,0.0014749262536873158,0,0,0,0,valid
130,130,210115,2012,0.10256410256410257,0,0.08333333333333333,0.08333333333333334,0.08012820512820512,0.041666666666666664,0.049999999999999996,0.05555555555555555,0,0,0,1,valid
130,130,210115,2013,0,0.08333333333333333,0.08333333333333334,0.09210526315789473,0.041666666666666664,0.049999999999999996,0.05555555555555555,0.06743421052631578,0,0,1,1,valid
130,130,210115,2014,0.08333333333333333,0.08333333333333334,0.09210526315789473,0.16304347826086957,0.049999999999999996,0.05555555555555555,0.06743421052631578,0.08288043478260868,0,1,1,1,valid
130,130,210115,2015,0.08333333333333334,0.09210526315789473,0.16304347826086957,0.052631578947368425,0.05555555555555555,0.06743421052631578,0.08288043478260868,0.06085526315789474,1,1,1,1,valid
130,130,210115,2016,0.09210526315789473,0.16304347826086957,0.052631578947368425,0.05309734513274337,0.06743421052631578,0.08288043478260868,0.06085526315789474,0.008849557522123895,1,1,1,0,valid
131,131,210158,2012,0,0,0,0,0.019230769230769232,0.011904761904761904,0.016666666666666666,0.019097222222222224,0,0,0,0,train
131,131,210158,2013,0,0,0,0,0.011904761904761904,0.016666666666666666,0.019097222222222224,0.024671052631578948,0,0,0,0,train
131,131,210158,2014,0,0,0,0,0.016666666666666666,0.019097222222222224,0.024671052631578948,0.014945652173913042,0,0,0,0,train
131,131,210158,2015,0,0,0,0,0.019097222222222224,0.024671052631578948,0.014945652173913042,0.013980263157894739,0,0,0,0,train
131,131,210158,2016,0,0,0,0,0.024671052631578948,0.014945652173913042,0.013980263157894739,0.001106194690265487,0,0,0,0,train
132,132,210174,2012,0.05128205128205129,0,0,0.04166666666666667,0.05128205128205129,0.041666666666666664,0.04583333333333333,0.048611111111111126,0,0,0,0,test
132,132,210174,2013,0,0,0.04166666666666667,0.013157894736842105,0.041666666666666664,0.04583333333333333,0.048611111111111126,0.049342105263157895,0,0,0,0,test
132,132,210174,2014,0,0.04166666666666667,0.013157894736842105,0.03260869565217391,0.04583333333333333,0.048611111111111126,0.049342105263157895,0.06521739130434782,0,0,0,1,test
132,132,210174,2015,0.04166666666666667,0.013157894736842105,0.03260869565217391,0.013157894736842106,0.048611111111111126,0.049342105263157895,0.06521739130434782,0.041940789473684216,0,0,1,0,test
132,132,210174,2016,0.013157894736842105,0.03260869565217391,0.013157894736842106,0.008849557522123895,0.049342105263157895,0.06521739130434782,0.041940789473684216,0.027654867256637173,0,1,0,0,test
133,133,210175,2012,0,0,0,0,0.07371794871794872,0.017857142857142856,0.056249999999999994,0.04166666666666667,0,0,0,0,train
133,133,210175,2013,0,0,0,0,0.017857142857142856,0.056249999999999994,0.04166666666666667,0.07401315789473684,0,0,0,0,train
133,133,210175,2014,0,0,0,0,0.056249999999999994,0.04166666666666667,0.07401315789473684,0.09375,0,0,0,0,train
133,133,210175,2015,0,0,0,0,0.04166666666666667,0.07401315789473684,0.09375,0.06003289473684212,0,0,0,0,train
133,133,210175,2016,0,0,0,0,0.07401315789473684,0.09375,0.06003289473684212,0.016592920353982302,0,0,0,0,train
134,134,210241,2012,0.15384615384615385,0.09523809523809523,0.049999999999999996,0.1388888888888889,0.07051282051282051,0.05952380952380952,0.04791666666666666,0.06944444444444445,0,0,0,1,valid
134,134,210241,2013,0.09523809523809523,0.049999999999999996,0.1388888888888889,0.09210526315789473,0.05952380952380952,0.04791666666666666,0.06944444444444445,0.09374999999999999,0,0,1,1,valid
134,134,210241,2014,0.049999999999999996,0.1388888888888889,0.09210526315789473,0.10869565217391304,0.04791666666666666,0.06944444444444445,0.09374999999999999,0.11684782608695651,0,1,1,1,valid
134,134,210241,2015,0.1388888888888889,0.09210526315789473,0.10869565217391304,0.03289473684210527,0.06944444444444445,0.09374999999999999,0.11684782608695651,0.07154605263157895,1,1,1,1,valid
134,134,210241,2016,0.09210526315789473,0.10869565217391304,0.03289473684210527,0.026548672566371685,0.09374999999999999,0.11684782608695651,0.07154605263157895,0.014380530973451329,1,1,1,0,valid
135,135,210392,2012,0.05128205128205129,0,0.03333333333333334,0.05555555555555555,0.04487179487179488,0.07142857142857142,0.058333333333333334,0.036458333333333336,0,0,0,0,train
135,135,210392,2013,0,0.03333333333333334,0.05555555555555555,0.039473684210526314,0.07142857142857142,0.058333333333333334,0.036458333333333336,0.039473684210526314,0,0,0,0,train
135,135,210392,2014,0.03333333333333334,0.05555555555555555,0.039473684210526314,0.021739130434782608,0.058333333333333334,0.036458333333333336,0.039473684210526314,0.04483695652173913,0,0,0,0,train
135,135,210392,2015,0.05555555555555555,0.039473684210526314,0.021739130434782608,0.013157894736842106,0.036458333333333336,0.039473684210526314,0.04483695652173913,0.03453947368421053,0,0,0,1,train
135,135,210392,2016,0.039473684210526314,0.021739130434782608,0.013157894736842106,0.008849557522123895,0.039473684210526314,0.04483695652173913,0.03453947368421053,0.011061946902654869,0,0,1,0,train
136,136,210393,2012,0.025641025641025644,0,0.049999999999999996,0.06944444444444445,0.08333333333333333,0.08333333333333331,0.07083333333333333,0.052083333333333336,0,0,0,0,test
136,136,210393,2013,0,0.049999999999999996,0.06944444444444445,0.039473684210526314,0.08333333333333331,0.07083333333333333,0.052083333333333336,0.06743421052631578,0,0,0,1,test
136,136,210393,2014,0.049999999999999996,0.06944444444444445,0.039473684210526314,0.05434782608695652,0.07083333333333333,0.052083333333333336,0.06743421052631578,0.08288043478260869,0,0,1,1,test
136,136,210393,2015,0.06944444444444445,0.039473684210526314,0.05434782608695652,0.01973684210526316,0.052083333333333336,0.06743421052631578,0.08288043478260869,0.05674342105263159,0,1,1,1,test
136,136,210393,2016,0.039473684210526314,0.05434782608695652,0.01973684210526316,0.1504424778761062,0.06743421052631578,0.08288043478260869,0.05674342105263159,0.02101769911504425,1,1,1,1,test
137,137,210394,2012,0,0,0,0,0.004273504273504274,0,0.0027777777777777783,0.004629629629629629,0,0,0,0,train
137,137,210394,2013,0,0,0,0,0,0.0027777777777777783,0.004629629629629629,0.008771929824561403,0,0,0,0,train
137,137,210394,2014,0,0,0,0,0.0027777777777777783,0.004629629629629629,0.008771929824561403,0.005434782608695652,0,0,0,0,train
137,137,210394,2015,0,0,0,0,0.004629629629629629,0.008771929824561403,0.005434782608695652,0,0,0,0,0,train
137,137,210394,2016,0,0,0,0,0.008771929824561403,0.005434782608695652,0,0,0,0,0,0,train
138,138,210407,2012,0,0,0.01666666666666667,0.013888888888888888,0.012820512820512822,0,0.006250000000000001,0.003472222222222222,0,0,0,0,train
138,138,210407,2013,0,0.01666666666666667,0.013888888888888888,0.013157894736842105,0,0.006250000000000001,0.003472222222222222,0.008223684210526315,0,0,0,0,train
138,138,210407,2014,0.01666666666666667,0.013888888888888888,0.013157894736842105,0,0.006250000000000001,0.003472222222222222,0.008223684210526315,0.01902173913043478,0,0,0,0,train
138,138,210407,2015,0.013888888888888888,0.013157894736842105,0,0,0.003472222222222222,0.008223684210526315,0.01902173913043478,0.005756578947368422,0,0,0,0,train
138,138,210407,2016,0.013157894736842105,0,0,0,0.008223684210526315,0.01902173913043478,0.005756578947368422,0.002212389380530974,0,0,0,0,train
139,139,210420,2012,0.10256410256410257,0.09523809523809523,0.01666666666666667,0.1527777777777778,0.09615384615384616,0.11904761904761904,0.0875,0.09895833333333333,0,0,0,1,train
139,139,210420,2013,0.09523809523809523,0.01666666666666667,0.1527777777777778,0.11842105263157894,0.11904761904761904,0.0875,0.09895833333333333,0.11842105263157893,0,0,1,1,train
139,139,210420,2014,0.01666666666666667,0.1527777777777778,0.11842105263157894,0.11956521739130435,0.0875,0.09895833333333333,0.11842105263157893,0.14945652173913043,0,1,1,1,train
139,139,210420,2015,0.1527777777777778,0.11842105263157894,0.11956521739130435,0.14473684210526316,0.09895833333333333,0.11842105263157893,0.14945652173913043,0.0855263157894737,1,1,1,1,train
139,139,210420,2016,0.11842105263157894,0.11956521739130435,0.14473684210526316,0.01769911504424779,0.11842105263157893,0.14945652173913043,0.0855263157894737,0.04314159292035399,1,1,1,0,train
140,140,210434,2012,0.12820512820512822,0.09523809523809523,0.049999999999999996,0.027777777777777776,0.06410256410256411,0.03571428571428571,0.035416666666666666,0.046875,0,0,0,0,train
140,140,210434,2013,0.09523809523809523,0.049999999999999996,0.027777777777777776,0.09210526315789473,0.03571428571428571,0.035416666666666666,0.046875,0.05263157894736842,0,0,0,0,train
140,140,210434,2014,0.049999999999999996,0.027777777777777776,0.09210526315789473,0.08695652173913043,0.035416666666666666,0.046875,0.05263157894736842,0.05298913043478261,0,0,0,0,train
140,140,210434,2015,0.027777777777777776,0.09210526315789473,0.08695652173913043,0.052631578947368425,0.046875,0.05263157894736842,0.05298913043478261,0.030427631578947373,0,0,0,1,train
140,140,210434,2016,0.09210526315789473,0.08695652173913043,0.052631578947368425,0.008849557522123895,0.05263157894736842,0.05298913043478261,0.030427631578947373,0.011061946902654869,0,0,1,0,train
141,141,210444,2012,0.12820512820512822,0.14285714285714285,0.03333333333333334,0.04166666666666667,0.08333333333333334,0.12499999999999999,0.05625,0.09027777777777779,0,0,0,1,train
141,141,210444,2013,0.14285714285714285,0.03333333333333334,0.04166666666666667,0.14473684210526314,0.12499999999999999,0.05625,0.09027777777777779,0.09539473684210525,0,0,1,1,train
141,141,210444,2014,0.03333333333333334,0.04166666666666667,0.14473684210526314,0.07608695652173912,0.05625,0.09027777777777779,0.09539473684210525,0.12092391304347826,0,1,1,1,train
